year,day,stock_A,stock_B
4,226,3287.1131844094684,1991.2092817640469
4,227,3291.6740247713847,1981.4694820220664
4,228,3313.763490891778,1971.6070027509286
4,229,3300.5338621973833,1991.2842604123036
4,230,3291.6599014791555,1982.1246411668164
4,231,3284.888954909192,1984.355694080325
4,232,3294.9488862489598,1981.673598061184
4,233,3288.600571519413,1971.8736417395858
4,234,3313.2674129229895,1979.5705456421563
4,235,3317.2287560030195,1971.166957674609
4,236,3301.4216894047377,1973.6635872362367
4,237,3289.643133806713,1993.3972298930485
4,238,3293.71674580187,2011.403051634679
4,239,3286.027049209243,2014.5842915575
4,240,3290.787559715677,1994.1202557113243
4,241,3290.33398726048,1979.753667032599
4,242,3284.220097479497,1987.2999830162403
4,243,3291.986332933676,1995.2161022480545
4,244,3288.508318226316,1994.3926590430726
4,245,3293.7375041047385,1972.9525078935617
4,246,3284.155159910239,1983.9167936121542
4,247,3274.633206659702,1991.6415167187986
4,248,3262.016760015773,1986.934690986862
4,249,3286.0844973531816,2016.3606814835796
4,250,3301.158669140762,2008.1113244204228
4,251,3308.8830963205532,2020.0903625383062
4,252,3291.7712894918527,2003.2181495377686
4,253,3289.669956133523,2014.6846135209357
4,254,3280.0817686461965,2000.1068591692087
4,255,3278.935905235622,2017.2075192219468
4,256,3274.6114434128517,2005.0494840546376
4,257,3282.163651320374,2014.4857170947346
4,258,3285.3645665338377,2002.8475914289986
4,259,3282.911533434695,2000.6044136030662
4,260,3261.03309717072,2002.140763330475
4,261,3271.1392310859865,1989.9022900536938
4,262,3270.6685302074297,2006.6712794717994
4,263,3271.0890378452596,2001.4503042056535
4,264,3242.9238097710568,1995.488679672696
4,265,3252.8959638727574,1981.7987427298472
4,266,3252.5193203981985,1970.9147168582472
4,267,3247.377955650808,1945.8976212126486
4,268,3246.1441414005744,1914.290873299756
4,269,3236.8945269554793,1927.6590572088112
4,270,3239.633872082501,1927.5433618409145
4,271,3236.706876844335,1945.8596341484995
4,272,3222.129250865191,1948.1034971986946
4,273,3223.1191278608153,1937.0177206095275
4,274,3242.7832061576423,1939.4669330394963
4,275,3241.7550529572645,1940.6634811319343
4,276,3228.623009341269,1957.329094740699
4,277,3218.6401629276993,1949.1902954091297
4,278,3206.0532712553627,1952.7534140708683
4,279,3215.691367489223,1948.094151438655
4,280,3214.7073243453065,1931.7673165404535
4,281,3203.44656392632,1903.9207939132675
4,282,3191.3651495951153,1899.6508017986027
4,283,3166.2181024586907,1879.802310485436
4,284,3185.5065598673377,1894.5137799405923
4,285,3185.237671398538,1887.0880962128565
4,286,3189.53807010425,1888.9444481800363
4,287,3190.637571679847,1881.0303491153607
4,288,3197.4292737824153,1874.3538215530878
4,289,3203.66629538219,1871.358944772014
4,290,3214.9008887383843,1875.4140569683648
4,291,3222.6632220547135,1875.9167509862573
4,292,3238.109610256046,1886.4098659312735
4,293,3225.8036593483444,1899.7489270598091
4,294,3220.977053527385,1888.077339568247
4,295,3221.103758623212,1890.9244438152841
4,296,3211.4376845799625,1900.2077794948082
4,297,3236.0697000559794,1871.9863541434772
4,298,3236.0635040745983,1889.2568017670517
4,299,3234.3124723405367,1887.9621821279216
4,300,3243.539399360846,1894.4996392460082
4,301,3251.052373210141,1905.845875919811
4,302,3268.432518933089,1887.240705116122
4,303,3280.0390458709267,1899.6404815903807
4,304,3283.678028316103,1891.6528990262113
4,305,3292.5137997291595,1909.7626018217757
4,306,3291.7247171510116,1910.5245972049522
4,307,3284.2640677166687,1906.4042646788266
4,308,3269.4359095223517,1937.66019891926
4,309,3276.7558003380204,1931.1035789512973
4,310,3269.2740462744573,1939.6895545385928
4,311,3283.8087218527303,1952.9117765649094
4,312,3298.4322438670556,1977.79902039459
4,313,3296.6227821157095,1999.6879373280374
4,314,3293.630495298854,2008.0667989960878
4,315,3303.8160128054774,2022.7080655558188
4,316,3287.137547661077,2028.2992962949093
4,317,3278.5007958894726,2025.5420505747356
4,318,3283.1925736935195,2001.1493590909683
4,319,3260.9862156088443,2006.7116211921937
4,320,3282.36258700554,2000.4184048245138
4,321,3281.8420258008255,2003.0646305042053
4,322,3270.296387135817,1989.714930350013
4,323,3270.428627648434,1986.7695203793319
4,324,3280.7781532552276,1998.179013425248
4,325,3292.615420889468,2013.568449501428
4,326,3284.6150010079737,2001.4001044545041
4,327,3284.9081410106946,1987.437878488152
4,328,3286.126299954877,1992.3265303526728
4,329,3279.339601062606,2008.1390065829935
4,330,3289.3387819469126,2024.0473363519684
4,331,3306.0392132013717,2031.6771335701083
4,332,3305.054545131023,2019.7394086493284
4,333,3307.798431636097,2016.6557193384065
4,334,3310.2253086923665,2036.050504358786
4,335,3302.0242662034684,2050.5941198334594
4,336,3317.5348130907532,2051.3775108898744
4,337,3328.162261621586,2023.994917408434
4,338,3332.0372778847654,2058.463211171908
4,339,3327.6132847054196,2071.829577215175
4,340,3331.593259361005,2086.8752574531304
4,341,3354.539587219155,2091.528070949074
4,342,3353.984607932454,2105.8912190230303
4,343,3352.413558550729,2089.7116164446165
4,344,3353.919614209076,2110.354051197521
4,345,3372.565798542892,2104.2999509058245
4,346,3352.073880282841,2136.1162638917667
4,347,3365.5181546108674,2155.609208802825
4,348,3379.5030602845322,2159.623394331208
4,349,3375.089333640067,2161.807583001228
4,350,3371.217709856471,2153.3568221401406
4,351,3356.5437847222365,2152.7106549977616
4,352,3384.209847087539,2159.7607154713564
4,353,3408.407301095955,2181.2026992874235
4,354,3418.483632120647,2179.633642087136
4,355,3412.7078576724125,2193.463524613727
4,356,3412.4368244968323,2217.728343634751
4,357,3408.0240643943307,2208.9083426452835
4,358,3404.053290648504,2211.0649338613844
4,359,3415.5909064505904,2223.824589493856
4,360,3411.2570719077075,2233.235240209846
4,361,3417.066889174564,2228.7325688209803
4,362,3418.842269850484,2243.713213760928
4,363,3408.522812870661,2245.7192000217824
4,364,3407.55407815764,2237.666653383306
4,365,3415.258734174982,2236.8821767051063
5,1,3431.5067691348886,2219.2791695215087
5,2,3421.647033896451,2217.5909890404782
5,3,3433.2696256711415,2200.664592044703
5,4,3422.150022671038,2189.1551458314702
5,5,3438.9928302467547,2190.791012528294
5,6,3443.70903410216,2178.6277620322608
5,7,3439.364098156823,2164.253795260932
5,8,3444.171158426851,2168.721210767823
5,9,3434.296783863824,2164.16440383848
5,10,3428.7498677286294,2172.7251230935335
5,11,3439.485227617717,2165.0936731947168
5,12,3438.312843644202,2170.9891562079497
5,13,3424.9749139352994,2186.5160756753935
5,14,3440.0241907468085,2179.9419465822584
5,15,3432.5038177974257,2177.808450632179
5,16,3425.9265638256575,2166.491735701084
5,17,3427.8994096540728,2166.41075056123
5,18,3428.7185887363594,2170.625930458962
5,19,3423.4626737915037,2174.9867817887744
5,20,3441.090161435822,2201.2503322190964
5,21,3453.454918916445,2218.123590779951
5,22,3462.002822524252,2189.740949438667
5,23,3447.930334505218,2185.493624069711
5,24,3453.3786532368504,2184.0289329920797
5,25,3465.866772849685,2207.763619416098
5,26,3472.725853034809,2227.8206670304107
5,27,3468.5053340716595,2242.3555286164706
5,28,3460.5651651347293,2238.5374893412118
5,29,3455.822695387343,2239.157045240629
5,30,3459.3160267546605,2257.127576393421
5,31,3484.076731348689,2274.962092427303
5,32,3458.604101449574,2271.5298394442452
5,33,3485.520062656857,2271.661004887746
5,34,3505.018610980897,2265.40444737627
5,35,3505.5283804462906,2289.2453934351374
5,36,3487.964715233275,2280.9001549923914
5,37,3484.5087182793072,2280.3317723625055
5,38,3488.0795364845985,2288.672213738901
5,39,3480.6064902426683,2283.4069031036056
5,40,3475.141319095416,2291.846315727659
5,41,3495.393757858421,2288.1037764787566
5,42,3501.252029828506,2278.1036216479692
5,43,3510.866560018854,2272.4379721331798
5,44,3520.4502304740276,2268.4137737571523
5,45,3518.369627425366,2288.4301402923757
5,46,3522.912349110441,2298.6958949774094
5,47,3535.127885339739,2283.0030081186196
5,48,3552.1952971494097,2290.025224884006
5,49,3540.764366695599,2263.397421223286
5,50,3536.694435966874,2270.8141718326806
5,51,3520.3499765284023,2258.2337590490665
5,52,3496.602004518288,2238.348201762861
5,53,3512.4496023774186,2209.5894863661706
5,54,3522.916014726956,2213.2713601945316
5,55,3519.5587272988646,2201.1896396568486
5,56,3524.1940027468186,2218.138162727868
5,57,3535.046883834985,2201.7599517573726
5,58,3556.9560569080186,2176.192811329399
5,59,3549.0763651173415,2195.4072602618435
5,60,3556.934964717364,2182.93239477272
5,61,3550.228185279606,2186.003750020903
5,62,3555.920641351939,2180.545155796593
5,63,3568.0781749920757,2187.018415528688
5,64,3582.4899138444075,2195.957620073632
5,65,3596.669346239556,2197.7115297777673
5,66,3583.1146354209645,2193.6137116328064
5,67,3571.46619645054,2175.9428789500093
5,68,3561.9823533705257,2175.288553279046
5,69,3577.5859997955304,2186.737196197485
5,70,3587.864920321496,2199.2424051349963
5,71,3592.7638773188114,2176.6931874926163
5,72,3587.7034162171717,2163.0270910584445
5,73,3584.8759556134955,2182.2983155265892
5,74,3585.699743439504,2167.078064235495
5,75,3588.0666052453107,2185.6871351437608
5,76,3584.827732861928,2164.83443833015
5,77,3585.0996142067165,2162.493915560778
5,78,3585.243887069747,2178.880159936565
5,79,3584.6269042725253,2169.4772712288395
5,80,3577.8445290371014,2167.9971667619416
5,81,3583.68350239244,2163.909094323183
5,82,3587.4048872368835,2151.359574236578
5,83,3585.849274476504,2146.840160572714
5,84,3582.458286301238,2159.961963688487
5,85,3575.1176438175153,2145.459399818052
5,86,3595.028100411909,2147.9150502026205
5,87,3601.6131174914754,2157.0884746948095
5,88,3597.9871801735712,2136.0892689968005
5,89,3593.8998191744104,2106.9832065782953
5,90,3599.3251228441454,2088.1783792916094
5,91,3585.6740179972544,2065.6434018319396
5,92,3593.858537718765,2057.061843041361
5,93,3594.671917891678,2072.945176961109
5,94,3592.5177643764255,2068.86115645128
5,95,3580.3465841258503,2059.770126769462
5,96,3588.8093357324738,2071.699851429274
5,97,3588.3913624127254,2062.901670483376
5,98,3587.9715277806154,2074.8870126112492
5,99,3585.7897709633003,2092.90051200671
5,100,3583.671549019188,2057.113600254317
5,101,3591.07445447595,2054.7087227780607
5,102,3590.4239608894723,2043.609307464227
5,103,3579.7191582599326,2037.5221794018978
5,104,3572.8492293119702,2033.4737596920972
5,105,3591.462469056925,2027.812962524662
5,106,3609.109872702906,1997.6496871249701
5,107,3608.3397259594244,2016.9143633233534
5,108,3601.2663713927172,1994.0652570649152
5,109,3614.5434004611748,2003.9204074083696
5,110,3633.3323546066154,1996.4791365495157
5,111,3640.867026426706,1986.5281638006504
5,112,3620.974445087509,1989.387490844572
5,113,3627.552886831445,1979.3944030013074
5,114,3636.891437617647,1955.4663219541412
5,115,3632.52911719383,1948.0841285663912
5,116,3632.2795901284408,1949.7766110787434
5,117,3632.5548981980564,1972.2469641961666
5,118,3631.5976243286673,1984.4959770956686
5,119,3625.055851900161,1980.1086140406694
5,120,3629.7096337713806,1969.053278980365
5,121,3630.4047094386337,1971.6460993132278
5,122,3646.126681479871,1953.9800405605304
5,123,3650.723619401719,1941.357973426484
5,124,3646.7694982067383,1925.6585118865894
5,125,3646.877078302714,1916.5365106568058
5,126,3627.4211455165073,1947.4439574495282
5,127,3619.292431829432,1933.6314545806163
5,128,3611.6866347019004,1919.6254899325713
5,129,3620.9054344854744,1898.7617651444039
5,130,3620.6910572340166,1889.1932694017326
5,131,3636.1126509265882,1881.0347458766018
5,132,3640.4182247833687,1880.0666316829925
5,133,3637.0510235737115,1892.0086978541724
5,134,3640.5968716165517,1895.7453204747155
5,135,3645.406540976857,1896.9026611217078
5,136,3647.1090151880344,1907.2524575339532
5,137,3638.366251389296,1914.8362100394988
5,138,3641.412650459271,1907.1321266360212
5,139,3657.1183916821233,1907.6677200122033
5,140,3674.767878336851,1918.6371597908442
5,141,3675.013253515425,1916.9911303704528
5,142,3666.3765288695595,1891.7390776430395
5,143,3673.295751392583,1886.592891922358
5,144,3657.6738106516923,1884.0098734330047
5,145,3646.584080419166,1893.425744116356
5,146,3640.5743967903663,1911.856179087591
5,147,3653.7079237837834,1906.643873883526
5,148,3651.810551438606,1900.6306609557037
5,149,3634.429064405145,1911.2516474517565
5,150,3629.717964923448,1917.5101717643354
5,151,3625.565218766991,1915.9519937401294
5,152,3615.5506583624137,1919.2841423808882
5,153,3611.280198274773,1917.1344294284088
5,154,3609.7906868449836,1935.0423936293873
5,155,3616.3503714760027,1913.8322757373965
5,156,3605.1780192316464,1910.7184955473228
5,157,3607.0499116169126,1909.702523345852
5,158,3604.8623563497213,1923.534921100921
5,159,3618.466672450988,1944.7372521926488
5,160,3613.3034899951035,1947.02111746147
5,161,3597.228529915208,1952.140920771026
5,162,3589.0661397529766,1969.0297861463355
5,163,3576.4434929582876,1972.0563653645208
5,164,3579.530940214835,1962.5274252105721
5,165,3579.9204936616597,1956.3805471273085
5,166,3576.2883754302447,1968.8602094392847
5,167,3556.45627181683,1986.9414528925836
5,168,3549.559088575388,1966.2783037842798
5,169,3546.284645480264,1977.9322186839202
5,170,3535.9850341742485,1998.9986962576068
5,171,3548.538469327614,2014.1153492831243
5,172,3535.8411198744448,1997.1491176349193
5,173,3544.3571843944387,1988.5366146165834
5,174,3551.2476430481947,1951.19727995192
5,175,3538.973371267453,1961.1322271601564
5,176,3514.461390406673,1961.282312287562
5,177,3509.2168388635296,2004.6045705498523
5,178,3536.859693094789,2015.6411255007465
5,179,3528.127170011357,2017.2274903996638
5,180,3532.410409048805,2026.353791044066
5,181,3544.434472644445,2041.7764848117863
5,182,3539.8668253823093,2025.8447368793954
5,183,3543.7679687010045,2026.9331848480813
5,184,3532.642480393082,2056.406979418966
5,185,3534.4517874967123,2067.082265842234
5,186,3522.391030260915,2065.2577875114116
5,187,3512.634453229938,2070.718625841155
5,188,3520.502159349825,2058.8319885716505
5,189,3517.876070090988,2043.1702460137778
5,190,3531.6878923095214,2060.3606699148236
5,191,3530.7480154075042,2039.6692776062011
5,192,3537.325586710583,2040.911872124617
5,193,3533.4780955569636,2032.5419421246843
5,194,3538.0907456709892,2011.469180843038
5,195,3532.7158132605027,2011.0896093942392
5,196,3543.8989934586834,2016.6147501012206
5,197,3547.750907386435,2005.1310635826894
5,198,3553.4541683930975,2003.002958718779
5,199,3550.546441419,2009.3279048342167
5,200,3556.042066440348,1992.5279892869637
5,201,3549.2350999501755,2005.34187780546
5,202,3542.6777901777727,2021.8044587375443
5,203,3525.185191384872,2027.969679948801
5,204,3516.604928724146,2052.846582738178
5,205,3512.7454917262107,2072.4426868800347
5,206,3503.285531416096,2051.278892692842
5,207,3513.200407120713,2054.091674151523
5,208,3527.431522759342,2052.504016161017
5,209,3531.007345542386,2061.242446448138
5,210,3543.1199475933045,2065.0915931217805
5,211,3538.1560936821083,2096.659955545259
5,212,3551.918944363308,2105.424661876628
5,213,3547.359387736954,2105.9927033947724
5,214,3563.7248395872402,2104.405527205854
5,215,3569.2948897573547,2088.8735408923403
5,216,3560.609685279124,2081.366802821678
5,217,3565.3001302396,2082.7556021011164
5,218,3577.433004950839,2050.6160549159367
5,219,3571.7873361360566,2054.1492480753373
5,220,3580.241064729021,2076.2986665045746
5,221,3563.383045988958,2093.1291361399444
5,222,3564.068186650723,2104.16834993911
5,223,3564.921555564844,2096.1024756113984
5,224,3559.6388028664496,2111.11048813376
5,225,3564.770272522866,2096.058256123305
5,226,3556.9441320982164,2122.604490887989
5,227,3544.5123096613947,2125.0750611140907
5,228,3558.2831946892347,2100.8563274953162
5,229,3550.5320712278813,2058.6419720875465
5,230,3542.800557802347,2081.369538924915
5,231,3549.122515507331,2116.1783838655065
5,232,3540.669578190051,2110.611739638058
5,233,3547.2588323900704,2124.7669661185287
5,234,3554.7742126949083,2118.9394390625416
5,235,3559.399707706937,2133.9978503325756
5,236,3565.91961851943,2113.82098961656
5,237,3554.29716666105,2163.649812471894
5,238,3550.594889320036,2141.169353110324
5,239,3545.0229933248825,2122.575982826802
5,240,3512.3849348152535,2151.7887083750034
5,241,3512.654326776073,2195.5162351576505
5,242,3488.369343392936,2192.1753190604118
5,243,3492.975772334536,2195.2252865128553
5,244,3496.473380710549,2180.7546366100933
5,245,3495.4120432363356,2189.825868372091
5,246,3521.8962649118816,2187.301442145806
5,247,3527.3188341317255,2168.3372391589805
5,248,3532.01879402692,2170.395230432875
5,249,3527.663088279245,2163.3579130977146
5,250,3514.085062795299,2166.1065675988702
5,251,3522.8666455974694,2154.319022961517
5,252,3508.999966106439,2150.678624293706
5,253,3503.2225324778105,2163.7276123772367
5,254,3511.161246076912,2179.6328781612183
5,255,3531.596906364732,2189.3477382663546
5,256,3538.2810510790077,2206.120122139483
5,257,3541.7834724736863,2232.1281514967086
5,258,3545.88424462842,2250.1632323454933
5,259,3546.757234914855,2237.069477209961
5,260,3554.076901483945,2233.7910281940776
5,261,3560.938688888825,2234.6670323906665
5,262,3561.6869041225596,2207.32474943378
5,263,3573.261882561502,2189.524917614891
5,264,3571.331953285516,2197.4187446050514
5,265,3566.198750076709,2218.08519953508
5,266,3574.1774680145563,2220.9603603695914
5,267,3565.527706100064,2218.1702525786977
5,268,3558.079981131412,2224.6984286462957
5,269,3546.6182734957847,2209.1728547884186
5,270,3558.047237555114,2225.104927864215
5,271,3561.2433949057136,2195.921542330553
5,272,3563.297510795743,2202.855557330454
5,273,3564.569805630108,2209.070317153207
5,274,3543.0187620453858,2196.293707343573
5,275,3562.2156234225686,2191.4458344184454
5,276,3561.719896682204,2218.162162529446
5,277,3548.8999599107383,2219.4416102275386
5,278,3534.6576535791432,2241.528957359702
5,279,3537.297065983388,2218.491405301145
5,280,3539.5630170224536,2194.086121484205
5,281,3565.997455124098,2185.585459217178
5,282,3573.4075311398065,2186.588769247146
5,283,3582.325640224255,2196.1479661456474
5,284,3589.7040879975075,2194.1272537881696
5,285,3593.3531640941815,2189.3530753063687
5,286,3605.198568687651,2192.2331289026856
5,287,3600.566827210294,2190.2746397923174
5,288,3585.223401714709,2186.1700139519594
5,289,3586.3930230216442,2167.4661536649355
5,290,3583.5769387370997,2149.9194720537675
5,291,3567.023186584507,2175.539272862393
5,292,3573.708744936794,2188.1422609113606
5,293,3567.7881895041683,2183.5362176240315
5,294,3578.6261606365633,2178.968581751352
5,295,3577.1660443160667,2172.0745904134837
5,296,3568.395507009,2170.6179835379603
5,297,3578.0234073253337,2186.108962296457
5,298,3573.2918142721583,2203.3117759036527
5,299,3579.856132821298,2192.298214630861
5,300,3581.777702517864,2190.3214595165214
5,301,3576.055451407294,2194.559748037427
5,302,3589.1042931368693,2191.7217712768856
5,303,3586.661617525411,2174.8725176894427
5,304,3580.5557047307275,2178.2263823551075
5,305,3578.9875513932902,2156.297176437414
5,306,3566.4863916507134,2149.048578133807
5,307,3571.782222785467,2150.205594950275
5,308,3584.7167567542265,2174.2448337359147
5,309,3586.8191978555965,2177.7620649094524
5,310,3586.580951984607,2171.277302923583
5,311,3589.3626414522687,2174.484977429926
5,312,3581.520442474694,2179.212030560592
5,313,3591.2948399106826,2168.475598059795
5,314,3589.8975443469826,2184.0840361935975
5,315,3581.043056790776,2183.2484909356835
5,316,3577.3938174737564,2200.9145519543254
5,317,3573.7201076920055,2219.5221726696595
5,318,3580.733861565031,2236.9841324775934
5,319,3579.459788242671,2199.8762534553416
5,320,3590.6238867987045,2201.0751208964166
5,321,3592.8383923436686,2202.713830020076
5,322,3584.0750762420985,2222.2973933292637
5,323,3579.1493684951856,2223.613923817772
5,324,3568.0462309642007,2221.770308888044
5,325,3577.487169764823,2205.62062774837
5,326,3560.489983118531,2206.813394499005
5,327,3568.4096788763604,2231.844826727529
5,328,3563.394792944072,2232.712401586563
5,329,3573.6021447925723,2251.508601744999
5,330,3560.0128253211296,2240.3637286748085
5,331,3547.36741463628,2254.1954872798447
5,332,3569.404139688915,2274.4419945610352
5,333,3555.4749375669826,2265.7244324280286
5,334,3571.415673418502,2255.1720009368833
5,335,3573.9069074879762,2228.0845825559422
5,336,3572.541292376367,2227.2355553124926
5,337,3592.6887359105895,2214.620026169959
5,338,3574.108724234743,2202.5335572712065
5,339,3579.829435332475,2196.3589898485443
5,340,3560.839583919214,2199.534903211105
5,341,3555.062481519881,2197.0001038445107
5,342,3536.164472574033,2207.657044450533
5,343,3545.5255723177456,2196.301817071802
5,344,3552.489979546392,2184.2449995413235
5,345,3554.392079751565,2179.686924491675
5,346,3556.440177172941,2133.7532486329387
5,347,3558.3749072925693,2131.3091069111506
5,348,3557.4179141897307,2105.9607939050006
5,349,3561.7041614287673,2112.652055426224
5,350,3559.329530568492,2094.448623299243
5,351,3555.6361868177564,2114.648543750312
5,352,3560.72889938631,2108.2838592726775
5,353,3563.318346776943,2113.1384431003867
5,354,3565.9050326478246,2118.977725341237
5,355,3567.7703584481997,2112.340874456352
5,356,3587.280869085372,2116.706728768827
5,357,3589.612816015123,2118.226099829836
5,358,3598.788206295243,2136.5107186924697
5,359,3583.8144617857783,2149.844092056868
5,360,3589.470246411802,2141.574832557695
5,361,3606.6045205641003,2156.1931859436877
5,362,3603.2012557962994,2129.6674351403517
5,363,3601.0420075465286,2125.2512541739125
5,364,3601.084444194016,2118.5242243449115
5,365,3624.6930967028256,2108.958900624741
6,1,3612.2344905604446,2079.638062333518
6,2,3609.83173774329,2072.0598383678093
6,3,3625.9353450973886,2047.27524040408
6,4,3640.9967100169806,2053.118169779842
6,5,3634.400349009028,2040.5064145068263
6,6,3626.562526263347,2064.136975435907
6,7,3627.135270740111,2075.891591478962
6,8,3627.410275334388,2063.817323861454
6,9,3631.8608009983764,2067.6963666839883
6,10,3618.328953919044,2051.4549432692306
6,11,3621.7859811719304,2068.3027459096193
6,12,3623.2307562379638,2072.4546642362657
6,13,3629.8090226899285,2070.0404626728846
6,14,3615.4160292313045,2067.563376231044
6,15,3610.0999389978238,2106.6964373395017
6,16,3610.9103700435635,2120.088935096817
6,17,3595.4691599315597,2116.070953315422
6,18,3585.340930299645,2122.6336413498143
6,19,3585.3279958131106,2155.7951370110127
6,20,3580.533436272227,2156.0240880810807
6,21,3576.0621119380144,2136.8249195338462
6,22,3570.9798185901777,2118.653375140721
6,23,3571.2576017181173,2117.7608702238213
6,24,3588.8602483801824,2131.0004470774525
6,25,3588.0125568116014,2120.3241948030022
6,26,3566.831100208126,2112.039011513361
6,27,3583.0447503939367,2094.333234166866
6,28,3604.729215246648,2126.473329771114
6,29,3603.3217199757682,2136.778899969014
6,30,3604.0104477948066,2114.0868348415793
6,31,3616.3121431285863,2127.226253153088
6,32,3646.858716346708,2089.8200274994538
6,33,3644.839137999109,2078.4083277392488
6,34,3641.780781112992,2052.73457571099
6,35,3647.191553438048,2036.513353835832
6,36,3643.7403189324573,2033.6296285549429
6,37,3637.2512246467886,2026.3653757729207
6,38,3646.9030966775676,2035.7860509137988
6,39,3633.17668152792,2048.3125507508084
6,40,3641.7835160340937,2049.0537634587263
6,41,3654.955775366114,2042.7494883478853
6,42,3656.602703189126,2044.948881310833
6,43,3666.2498236622287,2056.2573187524536
6,44,3662.4153935271065,2058.9846879914166
6,45,3658.1834497686973,2063.9133190567863
6,46,3667.2104273919717,2066.5288283712307
6,47,3670.4476626857468,2068.3188530154785
6,48,3658.9598531061697,2065.180749141469
6,49,3652.28149527401,2062.79142753404
6,50,3656.049576042916,2072.5837989108954
6,51,3662.274665531238,2080.9688607508456
6,52,3655.370522926349,2081.997862911065
6,53,3639.916832834056,2083.5904574512424
6,54,3641.843969313735,2090.314729176079
6,55,3635.456333849229,2063.4002754575286
6,56,3651.6462791171743,2091.040883978293
6,57,3664.1614215747213,2106.298956137981
6,58,3665.0931795422966,2121.8041624181615
6,59,3665.697761762083,2106.5895095522037
6,60,3684.485863650098,2107.796423883571
6,61,3686.1810294868706,2109.359542087592
6,62,3692.7759162241573,2089.7570049197957
6,63,3699.5978738835884,2100.909349966378
6,64,3703.1887378778065,2110.0388362962794
6,65,3708.4836082882757,2127.668997870915
6,66,3705.188921511031,2130.6473656980343
6,67,3698.8866252731896,2095.8626664770104
6,68,3701.830022541579,2107.9620392060715
6,69,3693.491846134903,2126.2324971240814
6,70,3688.2657668090255,2132.2533883036135
6,71,3695.715306179141,2164.4779970191257
6,72,3693.873860559985,2146.36556695809
6,73,3707.258679409363,2159.136095636625
6,74,3694.7980424901834,2179.0381708366444
6,75,3687.3394719872713,2169.6400436799236
6,76,3680.9258390715095,2172.239677965758
6,77,3668.1783429117613,2171.493362783957
6,78,3670.446439553825,2199.881163380511
6,79,3683.7983410091974,2158.8133581974553
6,80,3671.5650062326754,2154.6464235338717
6,81,3681.015629437985,2150.0445822809716
6,82,3683.025100752529,2160.4935253461827
6,83,3685.1667615990123,2155.744430980258
6,84,3675.131270010536,2156.371270342545
6,85,3678.8817284820357,2165.4907830812645
6,86,3700.03599079031,2182.1575238332152
6,87,3689.0514113737872,2157.1232879689755
6,88,3705.6973482539943,2180.4410245787512
6,89,3700.6908453192846,2171.827551682398
6,90,3692.8661173278806,2161.4485307692935
6,91,3692.4912762418435,2152.110826915761
6,92,3683.346907460367,2157.942537763556
6,93,3667.475250549905,2152.991521861918
6,94,3653.43020004911,2163.8492712081493
6,95,3660.0182569169147,2158.2398468797037
6,96,3670.11370116876,2164.1951659154315
6,97,3660.935419042894,2160.8109282509918
6,98,3684.9439812086553,2152.4575424061604
6,99,3686.6555415578814,2168.293331802725
6,100,3710.4297494791526,2144.860879992762
6,101,3719.7390289644372,2169.4548691904315
6,102,3702.5164797488856,2165.748149004
6,103,3690.122373034785,2160.047472306571
6,104,3690.2299717835376,2174.1992809350213
6,105,3680.7419787365293,2159.8757197300906
6,106,3686.7583240803597,2182.683465065251
6,107,3676.4792686952605,2186.689842121788
6,108,3682.6897034925346,2203.2925898241842
6,109,3678.040913245188,2208.935501765318
6,110,3687.06875326836,2207.3831799823624
6,111,3668.572746241499,2197.3085060075014
6,112,3680.7301531927337,2186.0762026791267
6,113,3693.5263701866306,2162.953390404214
6,114,3698.5673708257705,2147.120574673192
6,115,3709.295735180561,2161.8324755052085
6,116,3718.1348613778123,2161.9209914542785
6,117,3702.233763070165,2159.035332298419
6,118,3699.8621004312135,2175.786048583595
6,119,3706.1889285749357,2200.433397030125
6,120,3701.7807280769575,2210.4504119033204
6,121,3699.092445009036,2207.2746023578725
6,122,3704.008514939999,2188.4032629447297
6,123,3705.8161393938344,2212.9341765850054
6,124,3696.7447564342697,2223.516878263513
6,125,3701.9943179683873,2240.0718282605408
6,126,3686.860433948132,2230.0735265365915
6,127,3682.113879782468,2211.6125229090085
6,128,3693.9858860315394,2208.8870787234764
6,129,3685.703952431789,2207.4458010950466
6,130,3696.6216855960365,2223.6126895826633
6,131,3723.940347536529,2228.3146008775916
6,132,3722.564375549981,2221.191402367544
6,133,3734.118252084463,2234.0397795086137
6,134,3732.9596010135424,2218.949147730728
6,135,3741.68569070159,2207.635434630997
6,136,3737.554198046984,2221.588235297175
6,137,3754.7255519120354,2219.727218222167
6,138,3756.1253523720247,2187.7436868229124
6,139,3753.3798306128224,2196.9865391162457
6,140,3761.054842226179,2184.6308951737187
6,141,3757.4047801400166,2180.719876957263
6,142,3756.493748940527,2203.1999466190555
6,143,3755.344401209925,2204.694202249459
6,144,3757.697668751681,2202.1960577261652
6,145,3742.3690024449484,2213.6271929475115
6,146,3749.5630434192367,2243.989921756529
6,147,3742.6170568990974,2217.668401476775
6,148,3744.651832650092,2195.8872145906025
6,149,3760.5013026352235,2190.135157726439
6,150,3751.6439856655807,2188.5531438989033
6,151,3748.373024050706,2163.984970940269
6,152,3733.3334538294725,2162.0725099987194
6,153,3735.8113116450236,2175.5318628796686
6,154,3735.3809513855335,2162.793069482543
6,155,3737.9049398443194,2164.701216896526
6,156,3730.300643608438,2145.292891082155
